DateTime,NOx,NO2,CO,C6H6,T
2005-01-08 17:00:00,725.0,192.0,4.6,17.9,13.0
2005-01-08 18:00:00,683.0,188.0,4.3,16.5,12.5
2005-01-08 19:00:00,681.0,179.0,4.3,16.9,12.2
2005-01-08 20:00:00,833.0,196.0,5.5,22.4,12.6
2005-01-08 21:00:00,514.0,169.0,3.4,13.6,13.3
2005-01-08 22:00:00,371.0,151.0,2.4,9.1,13.5
2005-01-08 23:00:00,213.0,123.0,1.6,6.0,14.1
2005-01-09 00:00:00,242.0,127.0,1.7,6.3,14.0
2005-01-09 01:00:00,241.0,127.0,1.6,5.5,13.5
2005-01-09 02:00:00,218.0,118.0,1.3,5.6,13.2
2005-01-09 05:00:00,54.0,44.0,0.6,1.8,13.5
2005-01-09 06:00:00,60.0,46.0,0.6,1.6,12.5
2005-01-09 07:00:00,55.0,46.0,0.5,1.6,13.2
2005-01-09 08:00:00,93.0,61.0,0.6,2.0,13.1
2005-01-09 09:00:00,81.0,60.0,0.7,1.9,13.8
2005-01-09 10:00:00,109.0,71.0,0.9,3.5,13.7
2005-01-09 11:00:00,251.0,111.0,1.5,5.7,14.0
2005-01-09 12:00:00,284.0,127.0,1.9,8.1,15.0
2005-01-09 13:00:00,262.0,128.0,1.9,8.1,16.9
2005-01-09 14:00:00,256.0,142.0,2.2,12.6,16.6
2005-01-09 15:00:00,310.0,145.0,3.8,18.1,16.4
2005-01-09 16:00:00,269.0,145.0,2.0,8.7,16.1
2005-01-09 17:00:00,348.0,156.0,2.2,8.8,15.7
2005-01-09 18:00:00,396.0,154.0,3.3,14.1,15.4
2005-01-09 19:00:00,432.0,165.0,2.7,9.3,15.2
2005-01-09 20:00:00,419.0,153.0,2.6,11.6,14.7
2005-01-09 21:00:00,412.0,151.0,2.5,9.6,14.4
2005-01-09 22:00:00,223.0,131.0,1.5,5.8,14.3
2005-01-09 23:00:00,242.0,128.0,1.9,7.5,14.0
2005-01-10 00:00:00,288.0,137.0,2.0,7.4,13.7
2005-01-10 01:00:00,209.0,119.0,1.7,7.4,13.1
2005-01-10 02:00:00,141.0,96.0,1.2,3.9,13.2
2005-01-10 04:00:00,66.0,60.0,0.6,1.3,12.9
2005-01-10 07:00:00,303.0,104.0,0.4,6.7,12.3
2005-01-10 08:00:00,620.0,137.0,2.6,21.0,12.8
2005-01-10 09:00:00,590.0,146.0,3.5,21.4,13.1
2005-01-10 10:00:00,592.0,136.0,2.1,16.1,12.8
2005-01-10 11:00:00,698.0,144.0,2.1,16.4,13.1
2005-01-10 12:00:00,482.0,133.0,1.7,14.8,13.7
2005-01-10 13:00:00,575.0,148.0,2.6,20.1,14.0
2005-01-10 14:00:00,548.0,155.0,2.6,19.3,14.4
2005-01-10 15:00:00,498.0,152.0,2.4,19.3,14.1
2005-01-10 16:00:00,479.0,145.0,2.4,17.4,14.1
2005-01-10 17:00:00,420.0,139.0,2.0,17.0,14.1
2005-01-10 18:00:00,378.0,134.0,2.0,17.1,14.0
2005-01-10 19:00:00,340.0,128.0,3.1,16.4,13.8
2005-01-10 20:00:00,399.0,135.0,3.3,17.3,13.4
2005-01-10 21:00:00,449.0,136.0,3.3,14.6,13.2
2005-01-10 22:00:00,374.0,126.0,2.6,11.9,13.0
2005-01-10 23:00:00,244.0,116.0,1.7,7.3,12.7
2005-01-11 00:00:00,256.0,116.0,1.8,7.7,12.0
2005-01-11 01:00:00,212.0,107.0,1.5,4.9,13.2
2005-01-11 02:00:00,146.0,91.0,1.1,3.9,12.4
2005-01-11 04:00:00,96.0,70.0,0.7,2.9,11.8
2005-01-11 05:00:00,106.0,78.0,0.7,2.6,12.3
2005-01-11 06:00:00,115.0,75.0,0.9,3.3,12.0
2005-01-11 07:00:00,236.0,101.0,1.3,5.2,11.7
2005-01-11 08:00:00,583.0,136.0,3.2,19.0,12.1
2005-01-11 09:00:00,662.0,147.0,5.1,26.5,12.5
2005-01-11 10:00:00,528.0,143.0,3.7,15.3,12.8
2005-01-11 11:00:00,549.0,153.0,3.2,15.6,13.4
2005-01-11 12:00:00,531.0,148.0,3.1,16.4,13.4
2005-01-11 13:00:00,493.0,149.0,3.0,16.1,13.6
2005-01-11 14:00:00,527.0,141.0,3.6,18.8,13.8
2005-01-11 15:00:00,487.0,147.0,3.2,18.0,13.7
2005-01-11 16:00:00,581.0,159.0,3.9,20.1,13.6
2005-01-11 17:00:00,531.0,152.0,3.4,17.6,13.4
2005-01-11 18:00:00,495.0,144.0,3.9,19.3,13.3
2005-01-11 19:00:00,487.0,146.0,3.6,19.7,13.2
2005-01-11 20:00:00,596.0,162.0,4.7,24.5,12.9
2005-01-11 21:00:00,595.0,156.0,4.1,18.4,12.6
2005-01-11 22:00:00,559.0,146.0,3.4,16.6,12.0
2005-01-11 23:00:00,586.0,151.0,3.5,16.2,11.9
2005-01-12 00:00:00,399.0,127.0,1.2,9.6,12.0
2005-01-12 01:00:00,399.0,123.0,2.4,11.4,11.4
2005-01-12 02:00:00,381.0,122.0,2.1,9.1,11.2
2005-01-12 05:00:00,183.0,83.0,1.0,4.7,10.0
2005-01-12 06:00:00,357.0,98.0,1.4,7.3,9.2
2005-01-12 07:00:00,479.0,109.0,1.8,9.3,8.8
2005-01-12 08:00:00,852.0,138.0,3.8,17.8,8.7
2005-01-12 09:00:00,822.0,138.0,4.1,20.1,8.9
2005-01-12 10:00:00,910.0,170.0,4.4,19.6,9.9
2005-01-12 11:00:00,800.0,191.0,3.5,16.5,11.8
2005-01-12 12:00:00,758.0,196.0,3.5,17.3,13.0
2005-01-12 13:00:00,647.0,185.0,3.8,17.7,14.7
2005-01-12 14:00:00,431.0,156.0,3.1,15.2,15.1
2005-01-12 15:00:00,491.0,173.0,3.4,18.2,15.7
2005-01-12 16:00:00,476.0,166.0,3.3,17.2,15.8
2005-01-12 17:00:00,538.0,173.0,3.4,17.6,14.6
2005-01-12 18:00:00,621.0,177.0,4.7,25.4,14.3
2005-01-12 19:00:00,728.0,182.0,5.7,28.4,14.1
2005-01-12 20:00:00,716.0,166.0,5.6,27.5,13.1
2005-01-12 21:00:00,782.0,177.0,5.9,23.3,12.0
2005-01-12 22:00:00,550.0,158.0,3.6,15.2,10.7
2005-01-12 23:00:00,377.0,133.0,2.5,11.1,10.0
2005-01-13 00:00:00,391.0,123.0,2.9,11.5,9.4
2005-01-13 01:00:00,433.0,120.0,2.5,10.2,8.5
2005-01-13 02:00:00,287.0,105.0,1.7,6.0,8.4
2005-01-13 04:00:00,192.0,86.0,1.1,3.7,6.2
2005-01-13 05:00:00,161.0,77.0,0.9,3.2,7.0
2005-01-13 06:00:00,194.0,81.0,1.0,3.7,6.5
2005-01-13 07:00:00,343.0,103.0,1.6,8.0,7.7
2005-01-13 08:00:00,624.0,127.0,3.1,16.3,8.2
2005-01-13 09:00:00,758.0,134.0,4.1,24.0,8.8
2005-01-13 10:00:00,760.0,158.0,3.9,15.7,9.7
2005-01-13 11:00:00,713.0,175.0,3.6,16.5,11.7
2005-01-13 12:00:00,615.0,178.0,3.2,12.8,13.1
2005-01-13 13:00:00,319.0,135.0,2.2,11.3,14.2
2005-01-13 14:00:00,338.0,133.0,2.4,12.9,14.2
2005-01-13 15:00:00,380.0,134.0,2.7,14.1,14.0
2005-01-13 16:00:00,366.0,137.0,2.7,15.8,13.5
2005-01-13 17:00:00,567.0,160.0,3.9,19.9,12.3
2005-01-13 18:00:00,702.0,166.0,5.2,26.6,11.4
2005-01-13 19:00:00,523.0,144.0,4.0,19.8,10.8
2005-01-13 20:00:00,373.0,129.0,2.9,13.3,11.0
2005-01-13 21:00:00,467.0,129.0,3.3,13.0,9.5
2005-01-13 22:00:00,260.0,107.0,2.0,7.5,8.8
2005-01-13 23:00:00,244.0,101.0,1.8,7.8,8.0
2005-01-14 00:00:00,317.0,112.0,2.7,8.8,7.6
2005-01-14 01:00:00,224.0,98.0,1.8,6.4,7.1
2005-01-14 02:00:00,176.0,90.0,1.3,4.5,7.1
2005-01-14 04:00:00,103.0,59.0,1.1,4.2,5.1
2005-01-14 05:00:00,367.0,98.0,1.6,6.9,4.3
2005-01-14 06:00:00,326.0,109.0,1.3,5.0,5.3
2005-01-14 07:00:00,374.0,110.0,1.4,7.3,5.7
2005-01-14 08:00:00,756.0,159.0,5.0,24.5,6.8
2005-01-14 09:00:00,690.0,144.0,4.3,16.9,6.9
2005-01-14 10:00:00,754.0,147.0,4.1,17.7,8.0
2005-01-14 11:00:00,750.0,179.0,3.8,17.1,9.3
2005-01-14 12:00:00,590.0,164.0,3.1,14.7,10.2
2005-01-14 13:00:00,525.0,160.0,3.3,17.4,11.0
2005-01-14 14:00:00,406.0,143.0,3.1,15.1,11.3
2005-01-14 15:00:00,360.0,138.0,2.7,14.5,12.2
2005-01-14 16:00:00,448.0,143.0,3.4,16.9,11.9
2005-01-14 17:00:00,733.0,196.0,5.0,24.3,10.3
2005-01-14 18:00:00,847.0,197.0,5.7,26.1,8.2
2005-01-14 19:00:00,765.0,189.0,5.8,26.4,7.9
2005-01-14 20:00:00,715.0,188.0,5.8,25.7,8.3
2005-01-14 21:00:00,716.0,190.0,5.0,18.2,8.2
2005-01-14 22:00:00,235.0,126.0,1.7,6.2,8.3
2005-01-14 23:00:00,198.0,113.0,1.6,6.7,6.7
2005-01-15 00:00:00,293.0,129.0,2.3,7.5,6.4
2005-01-15 01:00:00,356.0,128.0,2.4,7.5,4.9
2005-01-15 02:00:00,285.0,122.0,2.0,6.2,4.8
2005-01-15 05:00:00,158.0,92.0,1.1,3.1,3.4
2005-01-15 06:00:00,95.0,70.0,1.0,2.8,4.2
2005-01-15 07:00:00,148.0,83.0,1.3,4.3,3.5
2005-01-15 08:00:00,337.0,127.0,1.9,9.7,3.5
2005-01-15 09:00:00,453.0,142.0,2.6,10.9,4.0
2005-01-15 10:00:00,497.0,155.0,2.7,10.6,4.5
2005-01-15 11:00:00,448.0,153.0,2.4,10.0,5.6
2005-01-15 12:00:00,496.0,177.0,2.7,11.6,7.5
2005-01-15 13:00:00,535.0,179.0,3.1,15.6,8.9
2005-01-15 14:00:00,644.0,212.0,4.4,18.1,10.6
2005-01-15 15:00:00,459.0,182.0,3.2,12.3,12.3
2005-01-15 16:00:00,409.0,168.0,2.9,11.4,12.2
2005-01-15 17:00:00,515.0,179.0,3.0,15.2,10.5
2005-01-15 18:00:00,640.0,182.0,3.7,17.4,8.7
2005-01-15 19:00:00,816.0,194.0,5.2,20.8,7.9
2005-01-15 20:00:00,505.0,166.0,3.3,12.8,7.6
2005-01-15 21:00:00,560.0,168.0,3.6,14.7,6.5
2005-01-15 22:00:00,389.0,148.0,2.3,8.3,5.9
2005-01-15 23:00:00,492.0,151.0,3.0,11.1,5.2
2005-01-16 00:00:00,531.0,165.0,3.8,13.6,5.2
2005-01-16 01:00:00,487.0,165.0,3.2,9.8,4.9
2005-01-16 02:00:00,293.0,128.0,2.1,7.6,5.1
2005-01-16 04:00:00,219.0,115.0,1.7,5.9,3.7
2005-01-16 05:00:00,198.0,120.0,1.4,4.2,4.5
2005-01-16 06:00:00,166.0,106.0,1.2,4.5,4.7
2005-01-16 07:00:00,255.0,118.0,1.4,5.4,3.9
2005-01-16 08:00:00,312.0,156.0,1.4,4.8,5.7
2005-01-16 09:00:00,236.0,130.0,1.7,6.3,6.1
2005-01-16 10:00:00,172.0,112.0,1.0,2.6,9.0
2005-01-16 11:00:00,138.0,96.0,1.0,2.6,10.7
2005-01-16 12:00:00,121.0,89.0,0.8,2.2,11.1
2005-01-16 13:00:00,143.0,98.0,1.0,3.0,11.9
2005-01-16 14:00:00,114.0,85.0,0.8,1.9,11.4
2005-01-16 15:00:00,107.0,80.0,0.7,2.0,11.3
2005-01-16 16:00:00,176.0,112.0,1.1,2.8,11.0
2005-01-16 17:00:00,180.0,121.0,1.1,3.3,10.3
2005-01-16 18:00:00,212.0,132.0,1.2,3.4,8.4
2005-01-16 19:00:00,331.0,160.0,2.0,7.1,8.3
2005-01-16 20:00:00,369.0,167.0,2.2,7.4,8.1
2005-01-16 21:00:00,274.0,157.0,1.5,4.3,7.7
2005-01-16 22:00:00,199.0,130.0,1.2,3.9,7.0
2005-01-16 23:00:00,248.0,145.0,1.5,5.2,6.6
2005-01-17 00:00:00,197.0,133.0,1.4,3.8,6.4
2005-01-17 01:00:00,147.0,110.0,1.2,3.5,6.0
2005-01-17 02:00:00,135.0,100.0,1.0,2.9,4.4
2005-01-17 04:00:00,95.0,79.0,0.7,1.1,3.7
2005-01-17 05:00:00,94.0,79.0,0.5,1.0,2.6
2005-01-17 06:00:00,121.0,90.0,0.7,1.6,3.2
2005-01-17 07:00:00,131.0,95.0,1.0,3.2,3.6
2005-01-17 08:00:00,552.0,169.0,3.0,15.9,1.8
2005-01-17 09:00:00,614.0,199.0,4.1,18.0,2.4
2005-01-17 10:00:00,530.0,186.0,3.1,14.7,4.6
2005-01-17 11:00:00,721.0,208.0,3.8,15.1,8.2
2005-01-17 12:00:00,474.0,178.0,2.7,13.4,10.5
2005-01-17 13:00:00,514.0,176.0,3.1,14.5,11.1
2005-01-17 14:00:00,504.0,177.0,3.1,14.7,11.1
2005-01-17 15:00:00,508.0,182.0,3.2,17.0,12.4
2005-01-17 16:00:00,529.0,182.0,3.3,15.3,12.9
2005-01-17 17:00:00,676.0,193.0,4.0,21.2,11.4
2005-01-17 18:00:00,1216.0,272.0,8.6,43.0,9.2
2005-01-17 19:00:00,1230.0,225.0,8.7,37.2,7.8
2005-01-17 20:00:00,582.0,181.0,3.6,16.7,7.2
2005-01-17 21:00:00,460.0,172.0,3.0,13.4,6.0
2005-01-17 22:00:00,340.0,153.0,1.9,8.7,5.3
2005-01-17 23:00:00,298.0,143.0,1.9,7.4,4.2
2005-01-18 00:00:00,300.0,142.0,1.6,6.7,3.4
2005-01-18 01:00:00,223.0,131.0,1.4,5.0,3.0
2005-01-18 02:00:00,151.0,105.0,1.0,3.4,3.2
2005-01-18 05:00:00,125.0,87.0,0.8,2.5,3.1
2005-01-18 06:00:00,181.0,106.0,0.9,3.5,4.2
2005-01-18 07:00:00,341.0,140.0,1.5,6.9,3.4
2005-01-18 08:00:00,552.0,167.0,3.1,16.8,3.9
2005-01-18 09:00:00,839.0,175.0,5.1,20.3,4.3
2005-01-18 10:00:00,1049.0,235.0,5.8,25.0,5.6
2005-01-18 11:00:00,796.0,196.0,3.8,17.2,5.5
2005-01-18 12:00:00,999.0,211.0,4.4,21.4,5.1
2005-01-18 13:00:00,1022.0,234.0,4.9,25.1,5.5
2005-01-18 14:00:00,1023.0,240.0,5.2,28.0,5.5
2005-01-18 15:00:00,1065.0,243.0,4.6,26.1,5.0
2005-01-18 16:00:00,1098.0,224.0,4.8,24.7,5.2
2005-01-18 17:00:00,1099.0,240.0,4.9,24.5,5.3
2005-01-18 18:00:00,939.0,215.0,4.9,27.7,5.0
2005-01-18 19:00:00,875.0,216.0,5.5,26.0,5.1
2005-01-18 20:00:00,745.0,184.0,4.2,21.7,6.4
2005-01-18 21:00:00,339.0,152.0,1.5,6.0,10.3
2005-01-18 22:00:00,135.0,104.0,0.1,3.3,11.3
2005-01-18 23:00:00,167.0,104.0,0.2,4.9,9.8
2005-01-19 00:00:00,232.0,124.0,0.9,6.6,9.5
2005-01-19 01:00:00,273.0,127.0,1.0,6.7,9.9
2005-01-19 02:00:00,165.0,109.0,0.4,4.4,9.9
2005-01-19 07:00:00,130.0,89.0,0.1,2.5,5.6
2005-01-19 08:00:00,265.0,128.0,0.7,7.6,7.0
2005-01-19 09:00:00,314.0,152.0,1.2,7.3,7.1
2005-01-19 10:00:00,194.0,128.0,0.2,3.7,6.4
2005-01-19 13:00:00,193.0,110.0,0.3,4.6,8.6
2005-01-19 14:00:00,263.0,128.0,0.6,6.7,10.0
2005-01-19 15:00:00,176.0,114.0,0.2,4.3,9.4
2005-01-19 16:00:00,168.0,110.0,0.2,4.3,9.2
2005-01-19 17:00:00,170.0,112.0,0.7,4.1,8.7
2005-01-19 18:00:00,234.0,130.0,1.8,7.6,8.9
2005-01-19 19:00:00,256.0,135.0,2.2,7.0,8.6
2005-01-19 20:00:00,257.0,141.0,2.3,9.6,9.0
2005-01-19 21:00:00,317.0,141.0,2.6,7.8,9.2
2005-01-19 22:00:00,135.0,95.0,1.1,2.4,8.8
2005-01-19 23:00:00,159.0,97.0,1.2,3.9,8.8
2005-01-20 00:00:00,186.0,112.0,1.8,4.1,8.7
2005-01-20 01:00:00,102.0,74.0,1.1,2.5,8.6
2005-01-20 02:00:00,75.0,62.0,0.9,1.3,8.5
2005-01-20 04:00:00,41.0,40.0,0.6,0.7,7.8
2005-01-20 05:00:00,50.0,45.0,0.6,0.9,7.1
2005-01-20 06:00:00,189.0,93.0,0.9,2.9,7.0
2005-01-20 07:00:00,182.0,104.0,1.0,2.7,7.5
2005-01-20 08:00:00,636.0,162.0,3.4,14.4,7.0
2005-01-20 09:00:00,704.0,169.0,4.2,17.2,7.6
2005-01-20 10:00:00,854.0,190.0,4.4,17.4,8.3
2005-01-20 11:00:00,652.0,170.0,2.9,11.5,12.4
2005-01-20 12:00:00,529.0,151.0,2.6,11.9,13.9
2005-01-20 13:00:00,438.0,150.0,2.6,12.6,14.4
2005-01-20 14:00:00,438.0,154.0,3.0,14.3,14.8
2005-01-20 15:00:00,378.0,140.0,2.3,10.3,15.1
2005-01-20 16:00:00,482.0,167.0,3.0,14.5,15.4
2005-01-20 17:00:00,709.0,204.0,4.5,21.9,13.7
2005-01-20 18:00:00,796.0,210.0,6.0,28.5,11.5
2005-01-20 19:00:00,605.0,182.0,4.3,21.2,10.4
2005-01-20 20:00:00,472.0,165.0,3.4,16.0,9.9
2005-01-20 21:00:00,411.0,150.0,2.8,13.0,8.7
2005-01-20 22:00:00,264.0,132.0,2.1,7.0,8.1
2005-01-20 23:00:00,217.0,120.0,1.7,6.4,7.3
2005-01-21 00:00:00,211.0,119.0,1.8,5.8,8.0
2005-01-21 01:00:00,179.0,110.0,1.6,5.6,6.8
2005-01-21 02:00:00,135.0,94.0,1.4,4.5,6.7
2005-01-21 05:00:00,284.0,117.0,1.3,6.6,5.5
2005-01-21 06:00:00,357.0,121.0,1.6,9.2,5.9
2005-01-21 07:00:00,469.0,138.0,2.4,12.2,6.4
2005-01-21 08:00:00,766.0,174.0,4.5,22.6,7.2
2005-01-21 09:00:00,875.0,179.0,5.7,29.0,7.9
2005-01-21 10:00:00,800.0,175.0,4.3,19.4,8.3
2005-01-21 11:00:00,815.0,183.0,4.2,20.5,9.3
2005-01-21 12:00:00,841.0,189.0,4.5,22.5,10.2
2005-01-21 13:00:00,827.0,198.0,5.0,24.0,11.1
2005-01-21 14:00:00,402.0,142.0,2.9,13.9,12.8
2005-01-21 15:00:00,415.0,139.0,3.0,16.8,13.1
2005-01-21 16:00:00,435.0,99.0,3.3,20.2,13.5
2005-01-21 17:00:00,570.0,135.0,1.4,16.4,13.4
2005-01-21 18:00:00,530.0,223.0,2.3,18.0,12.1
2005-01-21 19:00:00,617.0,194.0,1.6,20.3,12.0
2005-01-21 20:00:00,983.0,244.0,4.9,38.1,10.4
2005-01-21 21:00:00,1200.0,243.0,6.4,35.7,9.4
2005-01-21 22:00:00,1028.0,230.0,3.5,21.8,8.9
2005-01-21 23:00:00,797.0,207.0,1.7,18.2,8.1
2005-01-22 00:00:00,977.0,223.0,2.6,20.1,7.3
2005-01-22 01:00:00,811.0,216.0,1.6,14.4,7.3
2005-01-22 02:00:00,757.0,198.0,1.5,15.1,7.1
2005-01-22 04:00:00,388.0,126.0,0.5,11.5,7.0
2005-01-22 05:00:00,497.0,144.0,0.9,13.7,5.7
2005-01-22 06:00:00,582.0,183.0,0.4,11.6,5.2
2005-01-22 07:00:00,574.0,193.0,0.5,13.2,5.6
2005-01-22 08:00:00,588.0,196.0,0.8,15.6,6.3
2005-01-22 09:00:00,645.0,208.0,1.4,16.9,6.9
2005-01-22 10:00:00,643.0,217.0,1.6,18.5,9.2
2005-01-22 11:00:00,628.0,246.0,1.5,16.6,11.6
2005-01-22 12:00:00,547.0,204.0,1.0,15.0,14.0
2005-01-22 13:00:00,461.0,192.0,1.0,15.0,15.0
2005-01-22 14:00:00,455.0,186.0,1.3,16.9,14.9
2005-01-22 15:00:00,244.0,133.0,0.1,7.0,15.8
2005-01-22 18:00:00,310.0,148.0,0.1,8.6,13.4
2005-01-22 19:00:00,391.0,167.0,0.4,12.2,12.2
2005-01-22 20:00:00,444.0,175.0,0.7,12.6,11.3
2005-01-22 21:00:00,794.0,224.0,2.7,21.1,9.7
2005-01-22 22:00:00,716.0,215.0,2.1,16.9,8.4
2005-01-22 23:00:00,565.0,196.0,1.3,15.1,8.2
2005-01-23 00:00:00,451.0,195.0,0.8,10.1,8.0
2005-01-24 02:00:00,248.0,136.0,0.1,7.6,4.0
2005-01-24 05:00:00,43.0,40.0,0.3,0.6,6.6
2005-01-24 06:00:00,86.0,67.0,0.5,1.2,7.0
2005-01-24 07:00:00,152.0,104.0,0.6,2.9,6.6
2005-01-24 08:00:00,341.0,169.0,1.8,11.1,7.2
2005-01-24 09:00:00,355.0,203.0,2.0,9.7,6.9
2005-01-24 10:00:00,327.0,183.0,1.4,5.7,8.7
2005-01-24 11:00:00,240.0,151.0,0.6,5.4,10.0
2005-01-24 12:00:00,217.0,138.0,0.5,5.1,11.8
2005-01-24 13:00:00,191.0,127.0,0.7,5.8,10.7
2005-01-24 15:00:00,256.0,148.0,1.1,8.0,10.7
2005-01-24 16:00:00,287.0,172.0,1.3,7.1,10.6
2005-01-24 17:00:00,278.0,163.0,1.0,7.6,8.9
2005-01-24 18:00:00,302.0,180.0,1.5,10.4,7.8
2005-01-24 19:00:00,259.0,169.0,1.5,8.9,7.3
2005-01-24 20:00:00,221.0,152.0,1.2,7.3,6.9
2005-01-24 21:00:00,142.0,107.0,0.3,3.6,6.6
2005-01-25 08:00:00,180.0,115.0,0.2,2.9,4.3
2005-01-25 09:00:00,243.0,157.0,0.7,5.4,4.2
2005-01-25 10:00:00,236.0,147.0,0.5,5.1,3.4
2005-01-25 11:00:00,297.0,188.0,0.4,3.8,5.0
2005-01-25 12:00:00,235.0,126.0,0.3,3.9,5.7
2005-01-25 13:00:00,186.0,114.0,0.3,3.6,5.2
2005-01-25 14:00:00,196.0,123.0,0.4,4.2,4.7
2005-01-25 15:00:00,167.0,107.0,0.2,3.6,4.5
2005-01-25 16:00:00,211.0,121.0,0.4,3.6,5.1
2005-01-25 17:00:00,194.0,118.0,0.4,3.9,5.0
2005-01-25 18:00:00,206.0,134.0,0.7,4.9,4.3
2005-01-25 19:00:00,211.0,142.0,1.0,5.8,4.3
2005-01-25 20:00:00,197.0,133.0,1.1,6.1,4.3
2005-01-25 21:00:00,139.0,106.0,0.3,2.8,3.5
2005-01-25 22:00:00,113.0,87.0,0.1,2.4,4.1
2005-01-26 08:00:00,227.0,136.0,0.3,3.3,3.3
2005-01-26 09:00:00,250.0,163.0,0.6,4.4,3.5
2005-01-26 10:00:00,219.0,143.0,0.3,2.8,4.3
2005-01-26 11:00:00,211.0,134.0,0.1,3.2,4.5
2005-01-26 12:00:00,189.0,130.0,0.1,2.7,4.3
2005-01-26 13:00:00,180.0,122.0,0.2,3.5,4.3
2005-01-26 14:00:00,197.0,129.0,0.5,4.8,4.9
2005-01-26 15:00:00,198.0,132.0,0.3,3.4,5.6
2005-01-26 16:00:00,203.0,133.0,0.3,4.2,5.7
2005-01-26 17:00:00,188.0,126.0,0.3,4.2,4.8
2005-01-26 18:00:00,294.0,177.0,1.0,8.5,5.1
2005-01-26 19:00:00,302.0,185.0,1.4,9.2,5.3
2005-01-26 20:00:00,261.0,169.0,1.4,7.6,4.9
2005-01-26 21:00:00,232.0,151.0,1.1,6.2,4.7
2005-01-26 22:00:00,154.0,114.0,0.4,2.9,4.6
2005-01-26 23:00:00,120.0,90.0,0.2,2.5,4.0
2005-01-27 00:00:00,117.0,87.0,0.2,2.6,4.2
2005-01-27 01:00:00,108.0,83.0,0.2,2.2,4.5
2005-01-27 02:00:00,97.0,74.0,0.2,2.5,4.1
2005-01-27 05:00:00,27.0,26.0,0.4,0.3,4.1
2005-01-27 06:00:00,81.0,61.0,0.5,0.7,4.3
2005-01-27 07:00:00,129.0,91.0,0.7,1.4,4.6
2005-01-27 08:00:00,336.0,184.0,1.9,6.6,4.6
2005-01-27 09:00:00,335.0,204.0,2.4,8.4,4.8
2005-01-27 10:00:00,318.0,185.0,2.0,5.5,5.9
2005-01-27 11:00:00,201.0,125.0,1.3,3.5,7.0
2005-01-27 12:00:00,166.0,104.0,1.0,3.0,6.6
2005-01-27 13:00:00,192.0,115.0,1.2,4.1,6.6
2005-01-27 14:00:00,198.0,126.0,1.5,4.7,7.3
2005-01-27 15:00:00,198.0,125.0,1.3,4.5,7.3
2005-01-27 16:00:00,223.0,139.0,1.5,4.7,7.0
2005-01-27 17:00:00,224.0,142.0,1.5,5.1,6.5
2005-01-27 18:00:00,266.0,170.0,2.1,7.7,5.7
2005-01-27 19:00:00,326.0,195.0,2.6,10.3,5.0
2005-01-27 20:00:00,343.0,202.0,3.0,11.5,4.7
2005-01-27 21:00:00,243.0,168.0,2.0,6.0,4.5
2005-01-27 22:00:00,177.0,128.0,1.4,3.6,4.3
2005-01-27 23:00:00,155.0,115.0,1.3,4.3,4.0
2005-01-28 00:00:00,143.0,111.0,1.2,3.4,3.7
2005-01-28 01:00:00,124.0,97.0,1.1,2.4,3.3
2005-01-28 02:00:00,94.0,77.0,0.9,2.0,3.0
2005-01-28 04:00:00,56.0,51.0,0.6,1.2,3.6
2005-01-28 05:00:00,58.0,49.0,0.5,0.9,4.0
2005-01-28 06:00:00,105.0,79.0,0.6,1.6,4.1
2005-01-28 07:00:00,122.0,92.0,0.7,1.7,4.1
2005-01-28 08:00:00,274.0,167.0,1.6,6.2,4.2
2005-01-28 09:00:00,342.0,206.0,2.2,8.2,4.1
2005-01-28 10:00:00,296.0,184.0,1.8,6.4,4.3
2005-01-28 11:00:00,279.0,176.0,1.5,5.9,4.6
2005-01-28 12:00:00,325.0,191.0,1.8,5.7,4.5
2005-01-28 13:00:00,222.0,147.0,1.4,5.3,4.4
2005-01-28 14:00:00,279.0,174.0,2.1,7.3,4.7
2005-01-28 15:00:00,248.0,167.0,1.6,5.1,4.2
2005-01-28 16:00:00,193.0,138.0,1.3,3.9,3.4
2005-01-29 02:00:00,70.0,60.0,0.7,0.8,1.9
2005-01-29 04:00:00,37.0,34.0,0.5,0.5,1.4
2005-01-29 05:00:00,33.0,31.0,0.5,0.5,1.0
2005-01-29 06:00:00,43.0,37.0,0.4,0.6,1.4
2005-01-29 07:00:00,73.0,58.0,0.5,0.9,1.6
2005-01-29 08:00:00,125.0,92.0,0.8,2.0,1.4
2005-01-29 09:00:00,154.0,110.0,1.1,2.8,1.7
2005-01-29 10:00:00,140.0,101.0,1.1,2.8,2.5
2005-01-29 11:00:00,150.0,96.0,1.1,3.0,2.9
2005-01-29 12:00:00,139.0,102.0,1.1,2.4,3.6
2005-01-29 13:00:00,135.0,96.0,1.1,2.5,3.1
2005-01-29 14:00:00,152.0,102.0,1.2,3.0,3.4
2005-01-29 15:00:00,121.0,88.0,1.0,2.2,3.7
2005-01-29 16:00:00,122.0,87.0,1.2,2.6,4.4
2005-01-29 17:00:00,167.0,115.0,1.3,3.4,4.0
2005-01-29 18:00:00,165.0,118.0,1.4,3.0,3.3
2005-01-29 19:00:00,190.0,134.0,1.3,3.1,3.1
2005-01-29 20:00:00,176.0,125.0,1.4,3.4,2.8
2005-01-29 21:00:00,196.0,140.0,1.5,2.9,3.1
2005-01-29 22:00:00,103.0,83.0,1.0,1.7,2.9
2005-01-29 23:00:00,91.0,73.0,1.0,1.6,2.8
