,Unnamed: 0,CO,NO2,O3,AQI,AQI_Dominant,AQI_Category,label,viterbi
5544,7813,0.4,49.0,0.0354,46.22641509433962,NO2,1,1,1
5545,7814,0.5,62.0,0.0382,59.52173913043478,NO2,2,0,1
5546,7815,0.7,85.0,0.045,84.02173913043478,NO2,2,1,1
5547,7816,0.8,82.0,0.046,80.82608695652175,NO2,2,0,1
5548,7817,0.8,77.0,0.0441,75.5,NO2,2,0,1
5549,7818,1.0,92.0,0.0454,91.47826086956522,NO2,2,1,1
5550,7819,0.9,95.0,0.0415,94.67391304347827,NO2,2,1,1
5551,7820,0.9,95.0,0.0419,94.67391304347827,NO2,2,0,1
5552,7821,0.9,76.0,0.0368,74.43478260869566,NO2,2,1,1
5553,7822,1.0,95.0,0.0397,94.67391304347827,NO2,2,0,1
5554,7823,1.0,118.0,0.051,104.21621621621621,NO2,3,0,0
5555,7824,1.1,123.0,0.0473,105.16216216216216,NO2,3,0,0
5556,7825,1.2,140.0,0.0537,108.37837837837839,NO2,3,0,0
5557,7826,1.6,163.0,0.067,112.72972972972973,NO2,3,0,0
5558,7827,1.7,164.0,0.0711,112.91891891891892,NO2,3,0,0
5559,7828,1.1,120.0,0.0551,104.5945945945946,NO2,3,0,0
5560,7829,1.3,130.0,0.067,106.48648648648648,NO2,3,0,0
5561,7830,1.7,145.0,0.0771,122.35000000000001,O3,3,0,0
5562,7831,1.5,126.0,0.0586,105.72972972972973,NO2,3,0,0
5563,7832,0.8,61.0,0.0355,58.45652173913044,NO2,2,1,1
5564,7834,0.4,37.0,0.0292,34.905660377358494,NO2,1,1,1
5565,7835,0.4,37.0,0.0293,34.905660377358494,NO2,1,0,1
5566,7836,0.4,50.0,0.0328,47.16981132075472,NO2,1,1,1
5567,7837,0.7,109.0,0.0479,102.51351351351352,NO2,3,0,0
5568,7838,1.8,198.0,0.0979,181.68947368421055,O3,4,0,0
5569,7840,3.5,283.0,0.1667,264.9287234042553,O3,5,0,0
5570,7841,2.8,256.0,0.1378,234.49148936170212,O3,5,0,0
5571,7842,3.1,261.0,0.1426,239.5468085106383,O3,5,0,0
5572,7843,2.5,181.0,0.1246,220.58936170212766,O3,5,0,0
5573,7844,2.7,194.0,0.1187,214.37553191489363,O3,5,0,0
5574,7845,2.9,214.0,0.1363,232.91170212765957,O3,5,0,0
5575,7846,3.2,204.0,0.1425,239.4414893617021,O3,5,0,0
5576,7847,4.1,228.0,0.1722,270.72127659574465,O3,5,0,0
5577,7848,6.1,270.0,0.2051,305.3712765957447,O3,6,0,0
5578,7849,6.8,285.0,0.2179,318.8521276595745,O3,6,0,0
5579,7850,6.8,282.0,0.2214,322.5382978723404,O3,6,0,0
5580,7851,3.7,235.0,0.1799,278.83085106382975,O3,5,0,0
5581,7852,2.1,208.0,0.1527,250.1840425531915,O3,5,0,0
5582,7853,1.4,161.0,0.1377,234.38617021276593,O3,5,0,0
5583,7854,1.3,146.0,0.1317,228.06702127659577,O3,5,0,0
5584,7855,1.1,123.0,0.1228,218.6936170212766,O3,5,0,0
5585,7856,1.0,109.0,0.1201,215.85,O3,5,0,0
5586,7858,0.8,115.0,0.1204,216.1659574468085,O3,5,0,0
5587,7859,0.9,114.0,0.1216,217.42978723404255,O3,5,0,0
5588,7860,1.1,122.0,0.1198,215.53404255319148,O3,5,0,0
5589,7861,1.6,149.0,0.1381,234.80744680851063,O3,5,0,0
5590,7862,3.7,187.0,0.1873,286.6244680851064,O3,5,0,0
5591,7863,4.8,198.0,0.2112,311.79574468085104,O3,6,0,0
5592,7864,4.1,196.0,0.2038,304.00212765957446,O3,6,0,0
5593,7865,4.5,218.0,0.2118,312.42765957446807,O3,6,0,0
5594,7866,4.5,227.0,0.211,311.5851063829787,O3,6,0,0
5595,7867,3.7,181.0,0.1965,296.31382978723406,O3,5,0,0
5596,7868,4.2,179.0,0.1888,288.20425531914896,O3,5,0,0
5597,7869,3.3,151.0,0.1774,276.19787234042553,O3,5,0,0
5598,7870,3.2,162.0,0.1626,260.61063829787236,O3,5,0,0
5599,7871,3.6,165.0,0.1761,274.8287234042553,O3,5,0,0
5600,7872,3.5,173.0,0.1533,250.8159574468085,O3,5,0,0
5601,7873,4.1,188.0,0.1531,250.6053191489362,O3,5,0,0
5602,7874,4.0,186.0,0.1477,244.918085106383,O3,5,0,0
5603,7875,3.3,172.0,0.1332,229.64680851063832,O3,5,0,0
5604,7876,3.0,150.0,0.121,216.79787234042553,O3,5,0,0
5605,7877,2.6,137.0,0.1167,212.2691489361702,O3,5,0,0
5606,7878,2.6,133.0,0.1133,208.68829787234043,O3,5,0,0
5607,7879,2.6,122.0,0.1109,206.16063829787234,O3,5,0,0
5608,7880,2.9,130.0,0.1218,217.6404255319149,O3,5,0,0
5609,7882,2.5,121.0,0.1149,210.37340425531914,O3,5,0,0
5610,7883,2.0,115.0,0.109,204.1595744680851,O3,5,0,0
5611,7884,2.2,125.0,0.1114,206.6872340425532,O3,5,0,0
5612,7885,2.4,136.0,0.1089,204.05425531914892,O3,5,0,0
5613,7886,4.0,174.0,0.1446,241.65319148936172,O3,5,0,0
5614,7887,6.7,224.0,0.193,292.6276595744681,O3,5,0,0
5615,7888,5.6,230.0,0.1809,279.8840425531915,O3,5,0,0
5616,7889,4.3,205.0,0.1769,275.67127659574464,O3,5,0,0
5617,7890,4.0,204.0,0.1696,267.98297872340424,O3,5,0,0
5618,7891,2.6,139.0,0.1086,203.73829787234044,O3,5,0,0
5619,7892,2.2,133.0,0.1048,199.4842105263158,O3,4,0,0
5620,7893,1.9,127.0,0.099,184.5263157894737,O3,4,0,0
5621,7894,1.8,124.0,0.1027,194.06842105263158,O3,4,0,0
5622,7895,3.1,158.0,0.1359,232.4904255319149,O3,5,0,0
5623,7896,4.8,171.0,0.1618,259.76808510638296,O3,5,0,0
5624,7897,5.8,193.0,0.1869,286.2031914893617,O3,5,0,0
5625,7898,5.9,195.0,0.2033,303.4755319148936,O3,6,0,0
5626,7899,4.1,212.0,0.1756,274.30212765957447,O3,5,0,0
5627,7900,1.8,193.0,0.1446,241.65319148936172,O3,5,0,0
5628,7901,1.7,167.0,0.1423,239.2308510638298,O3,5,0,0
5629,7902,1.7,156.0,0.1278,223.9595744680851,O3,5,0,0
5630,7903,1.5,153.0,0.1265,222.5904255319149,O3,5,0,0
5631,7904,1.1,128.0,0.1107,205.95000000000002,O3,5,0,0
5632,7907,0.3,105.0,0.1006,188.65263157894736,O3,4,0,0
5633,7908,0.4,130.0,0.101,189.6842105263158,O3,4,0,0
5634,7909,0.6,134.0,0.1067,201.7372340425532,O3,5,0,0
5635,7910,3.0,275.0,0.163,261.031914893617,O3,5,0,0
5636,7911,5.6,309.0,0.203,303.1595744680851,O3,6,0,0
5637,7912,4.9,322.0,0.1916,291.1531914893617,O3,5,0,0
5638,7913,3.5,333.0,0.1761,274.8287234042553,O3,5,0,0
5639,7914,2.2,235.0,0.1597,257.55638297872343,O3,5,0,0
5640,7915,2.7,241.0,0.1776,276.40851063829786,O3,5,0,0
5641,7916,2.7,214.0,0.1636,261.663829787234,O3,5,0,0
5642,7917,2.1,174.0,0.148,245.23404255319147,O3,5,0,0
5643,7918,2.0,157.0,0.1413,238.1776595744681,O3,5,0,0
5644,7919,2.4,170.0,0.1611,259.0308510638298,O3,5,0,0
5645,7920,6.7,212.0,0.2186,319.58936170212763,O3,6,0,0
5646,7921,6.4,249.0,0.2203,321.3797872340425,O3,6,0,0
5647,7922,3.9,231.0,0.1891,288.5202127659574,O3,5,0,0
5648,7923,2.7,216.0,0.1662,264.40212765957443,O3,5,0,0
5649,7924,3.0,217.0,0.1674,265.66595744680853,O3,5,0,0
5650,7925,2.1,203.0,0.1462,243.33829787234043,O3,5,0,0
5651,7926,1.2,161.0,0.1273,223.43297872340426,O3,5,0,0
5652,7927,1.2,147.0,0.1174,213.00638297872342,O3,5,0,0
5653,7928,0.7,111.0,0.1031,195.1,O3,4,0,0
5654,7930,0.8,115.0,0.0991,184.78421052631577,O3,4,0,0
5655,7931,0.4,80.0,0.0925,167.76315789473685,O3,4,0,0
5656,7932,0.7,122.0,0.1017,191.48947368421054,O3,4,0,0
5657,7933,1.4,186.0,0.1187,214.37553191489363,O3,5,0,0
5658,7934,4.0,306.0,0.1638,261.8744680851064,O3,5,0,0
5659,7935,3.9,301.0,0.1672,265.45531914893616,O3,5,0,0
5660,7936,3.1,274.0,0.1656,263.77021276595747,O3,5,0,0
5661,7937,3.2,247.0,0.1641,262.1904255319149,O3,5,0,0
5662,7938,1.5,169.0,0.1117,207.0031914893617,O3,5,0,0
5663,7939,1.2,138.0,0.0901,161.57368421052632,O3,4,0,0
5664,7940,1.9,149.0,0.1046,198.96842105263158,O3,4,0,0
5665,7941,1.5,165.0,0.0884,157.18947368421055,O3,4,0,0
5666,7942,1.4,156.0,0.0821,139.85000000000002,O3,3,0,0
5667,7943,1.9,184.0,0.1056,116.70270270270271,NO2,3,0,0
5668,7944,2.2,197.0,0.1139,209.32021276595745,O3,5,0,0
5669,7945,3.0,204.0,0.1248,220.79999999999998,O3,5,0,0
5670,7946,2.6,207.0,0.12,215.74468085106383,O3,5,0,0
5671,7947,2.8,208.0,0.122,217.85106382978722,O3,5,0,0
5672,7948,1.6,174.0,0.1032,195.35789473684213,O3,4,0,0
5673,7949,1.3,157.0,0.0971,179.62631578947372,O3,4,0,0
5674,7950,1.6,166.0,0.1011,189.94210526315788,O3,4,0,0
5675,7951,1.5,167.0,0.1049,199.7421052631579,O3,4,0,0
5676,7952,1.3,154.0,0.1053,111.02702702702703,NO2,3,0,0
5677,7954,2.0,164.0,0.1163,211.84787234042554,O3,5,0,0
5678,7955,1.3,149.0,0.1018,191.74736842105264,O3,4,0,0
5679,7956,0.9,150.0,0.1121,207.42446808510638,O3,5,0,0
5680,7957,1.4,205.0,0.12,215.74468085106383,O3,5,0,0
5681,7958,3.1,283.0,0.1403,237.1244680851064,O3,5,0,0
5682,7959,4.1,310.0,0.1365,233.12234042553192,O3,5,0,0
5683,7960,1.3,200.0,0.094,171.63157894736844,O3,4,0,0
5684,7961,0.9,147.0,0.075,115.0,O3,3,0,0
5685,7962,1.0,128.0,0.0652,106.10810810810811,NO2,3,0,0
5686,7963,1.0,121.0,0.0643,104.78378378378379,NO2,3,0,0
5687,7964,1.1,129.0,0.0629,106.29729729729729,NO2,3,0,0
5688,7965,0.8,110.0,0.0549,102.70270270270271,NO2,3,0,0
5689,7966,1.0,126.0,0.0578,105.72972972972973,NO2,3,0,0
5690,7967,0.9,121.0,0.0582,104.78378378378379,NO2,3,0,0
5691,7968,0.9,142.0,0.0694,108.75675675675676,NO2,3,0,0
5692,7969,1.6,174.0,0.0926,168.02105263157895,O3,4,0,0
5693,7970,1.4,168.0,0.0915,165.1842105263158,O3,4,0,0
5694,7971,1.4,180.0,0.0986,183.49473684210525,O3,4,0,0
5695,7972,1.1,157.0,0.084,146.5,O3,3,0,0
5696,7973,1.2,162.0,0.0939,171.37368421052633,O3,4,0,0
5697,7974,1.8,173.0,0.0869,153.32105263157897,O3,4,0,0
5698,7975,1.4,176.0,0.0908,163.37894736842108,O3,4,0,0
5699,7976,1.4,172.0,0.1051,114.43243243243244,NO2,3,0,0
5700,7979,0.8,88.0,0.0793,130.04999999999998,O3,3,0,0
5701,7980,0.7,85.0,0.0753,116.05000000000003,O3,3,0,0
5702,7981,0.7,88.0,0.0737,110.45000000000002,O3,3,0,0
5703,7982,0.6,94.0,0.0722,105.20000000000002,O3,3,0,0
5704,7983,0.8,115.0,0.0737,110.45000000000002,O3,3,0,0
5705,7984,1.3,137.0,0.0913,164.6684210526316,O3,4,0,0
5706,7985,2.0,212.0,0.1117,207.0031914893617,O3,5,0,0
5707,7986,1.7,173.0,0.0774,123.39999999999999,O3,3,0,0
5708,7987,1.2,135.0,0.0558,107.43243243243244,NO2,3,0,0
5709,7988,1.0,100.0,0.042,100.0,NO2,2,0,0
5710,7989,0.8,78.0,0.0363,76.56521739130434,NO2,2,0,0
5711,7990,1.0,100.0,0.041,100.0,NO2,2,0,0
5712,7991,1.4,150.0,0.0568,110.27027027027027,NO2,3,0,0
5713,7992,1.1,142.0,0.057,108.75675675675676,NO2,3,0,0
5714,7993,1.6,165.0,0.0774,123.39999999999999,O3,3,0,0
5715,7994,1.8,179.0,0.0857,115.75675675675676,NO2,3,0,0
5716,7995,1.4,149.0,0.0737,110.45000000000002,O3,3,0,0
5717,7996,1.1,126.0,0.061,105.72972972972973,NO2,3,0,0
5718,7997,1.0,120.0,0.0627,104.5945945945946,NO2,3,0,0
5719,7998,1.1,110.0,0.0566,102.70270270270271,NO2,3,0,0
5720,7999,1.0,92.0,0.0517,91.47826086956522,NO2,2,0,0
5721,8000,0.8,78.0,0.0484,76.56521739130434,NO2,2,0,0
5722,8002,0.6,65.0,0.0496,62.71739130434783,NO2,2,1,0
5723,8003,0.6,73.0,0.0623,74.84666666666666,O3,2,1,0
5724,8004,0.6,85.0,0.0696,98.6933333333333,O3,2,0,0
5725,8005,0.8,133.0,0.0916,165.4421052631579,O3,4,0,0
5726,8006,2.3,246.0,0.1309,227.22446808510637,O3,5,0,0
5727,8007,2.8,281.0,0.1396,236.3872340425532,O3,5,0,0
5728,8008,2.1,222.0,0.1226,218.48297872340424,O3,5,0,0
5729,8009,1.7,182.0,0.1002,187.62105263157895,O3,4,0,0
5730,8010,1.4,154.0,0.0769,121.64999999999999,O3,3,0,0
5731,8011,1.6,168.0,0.0784,126.89999999999999,O3,3,0,0
5732,8012,1.4,149.0,0.0643,110.08108108108108,NO2,3,0,0
5733,8013,1.3,156.0,0.0682,111.4054054054054,NO2,3,0,0
5734,8014,1.4,156.0,0.0692,111.4054054054054,NO2,3,0,0
5735,8015,1.7,187.0,0.0926,168.02105263157895,O3,4,0,0
5736,8016,1.9,194.0,0.0996,186.07368421052632,O3,4,0,0
5737,8017,2.3,204.0,0.1095,204.68617021276597,O3,5,0,0
5738,8018,2.0,174.0,0.1058,114.8108108108108,NO2,3,0,0
5739,8019,1.6,154.0,0.0893,159.5105263157895,O3,4,0,0
5740,8020,1.0,117.0,0.0681,104.02702702702703,NO2,3,0,0
5741,8021,0.9,98.0,0.0599,97.86956521739131,NO2,2,1,1
5742,8022,0.9,90.0,0.055,89.34782608695653,NO2,2,1,1
5743,8023,0.9,74.0,0.047,72.30434782608695,NO2,2,1,1
5744,8024,0.5,49.0,0.0375,46.22641509433962,NO2,1,0,1
5745,8026,0.5,54.0,0.0451,51.0,NO2,2,0,1
5746,8027,0.6,69.0,0.06,67.33333333333331,O3,2,1,1
5747,8028,0.6,92.0,0.0712,101.70000000000002,O3,3,0,0
5748,8029,1.0,146.0,0.0931,169.3105263157895,O3,4,0,0
5749,8030,2.1,224.0,0.1332,229.64680851063832,O3,5,0,0
5750,8031,2.9,253.0,0.152,249.44680851063828,O3,5,0,0
5751,8032,2.2,225.0,0.1223,218.16702127659576,O3,5,0,0
5752,8033,1.6,180.0,0.1122,207.52978723404254,O3,5,0,0
5753,8034,1.8,194.0,0.1099,205.10744680851064,O3,5,0,0
5754,8035,1.5,158.0,0.0904,162.34736842105264,O3,4,0,0
5755,8036,2.2,184.0,0.1022,192.77894736842106,O3,4,0,0
5756,8037,1.6,165.0,0.0719,113.10810810810811,NO2,3,0,0
5757,8038,1.5,156.0,0.0609,111.4054054054054,NO2,3,0,0
5758,8115,4.0,207.0,0.2141,314.85,O3,6,0,0
5759,8116,4.0,213.0,0.2023,302.4223404255319,O3,6,0,0
5760,8117,3.6,192.0,0.1967,296.5244680851064,O3,5,0,0
5761,8118,4.2,211.0,0.1931,292.73297872340424,O3,5,0,0
5762,8119,4.3,229.0,0.1889,288.3095744680851,O3,5,0,0
5763,8120,3.6,216.0,0.1699,268.29893617021276,O3,5,0,0
5764,8123,1.4,136.0,0.1371,233.75425531914894,O3,5,0,0
5765,8124,1.4,156.0,0.1427,239.65212765957446,O3,5,0,0
5766,8125,1.6,176.0,0.1489,246.18191489361703,O3,5,0,0
5767,8126,2.3,224.0,0.161,258.9255319148936,O3,5,0,0
5768,8127,2.4,207.0,0.1619,259.87340425531914,O3,5,0,0
5769,8128,2.7,221.0,0.1706,269.03617021276597,O3,5,0,0
5770,8129,3.4,229.0,0.1882,287.57234042553193,O3,5,0,0
5771,8130,3.1,208.0,0.1911,290.62659574468086,O3,5,0,0
5772,8131,3.6,207.0,0.1943,293.9968085106383,O3,5,0,0
5773,8132,3.8,216.0,0.202,302.1063829787234,O3,6,0,0
5774,8133,3.3,224.0,0.1999,299.8946808510638,O3,5,0,0
5775,8134,3.4,225.0,0.2008,300.84255319148934,O3,6,0,0
5776,8135,3.7,227.0,0.2026,302.7382978723404,O3,6,0,0
5777,8136,4.6,248.0,0.2225,323.6968085106383,O3,6,0,0
5778,8137,5.0,251.0,0.2317,333.38617021276593,O3,6,0,0
5779,8138,5.7,265.0,0.2426,344.86595744680847,O3,6,0,0
5780,8139,5.2,262.0,0.2355,337.38829787234044,O3,6,0,0
5781,8140,5.0,241.0,0.2375,339.4946808510638,O3,6,0,0
5782,8141,4.5,231.0,0.2494,352.0276595744681,O3,6,0,0
5783,8142,4.1,229.0,0.2411,343.2861702127659,O3,6,0,0
5784,8143,4.1,221.0,0.2226,323.80212765957447,O3,6,0,0
5785,8144,3.1,180.0,0.1808,279.7787234042553,O3,5,0,0
5786,8146,2.8,140.0,0.1548,252.39574468085107,O3,5,0,0
5787,8147,2.9,153.0,0.1541,251.65851063829786,O3,5,0,0
5788,8148,2.6,150.0,0.1441,241.12659574468086,O3,5,0,0
5789,8149,2.6,145.0,0.1396,236.3872340425532,O3,5,0,0
5790,8150,2.8,149.0,0.1411,237.96702127659574,O3,5,0,0
5791,8151,3.3,155.0,0.1497,247.02446808510638,O3,5,0,0
5792,8152,3.2,158.0,0.1619,259.87340425531914,O3,5,0,0
5793,8153,3.3,188.0,0.159,256.8191489361702,O3,5,0,0
5794,8154,1.5,154.0,0.1163,211.84787234042554,O3,5,0,0
5795,8155,1.2,107.0,0.1001,187.36315789473684,O3,4,0,0
5796,8156,1.1,92.0,0.0822,140.19999999999996,O3,3,0,0
5797,8157,1.7,106.0,0.0773,123.04999999999998,O3,3,0,0
5798,8158,1.0,90.0,0.0588,89.34782608695653,NO2,2,1,0
5799,8159,1.0,100.0,0.061,100.0,NO2,2,1,0
5800,8160,2.6,132.0,0.1,187.10526315789477,O3,4,0,0
5801,8161,2.5,211.0,0.1048,199.4842105263158,O3,4,0,0
5802,8162,2.1,179.0,0.1002,187.62105263157895,O3,4,0,0
5803,8163,1.0,116.0,0.0711,103.83783783783784,NO2,3,0,0
5804,8164,1.3,143.0,0.1024,193.2947368421053,O3,4,0,0
5805,8165,1.5,142.0,0.1054,108.75675675675676,NO2,3,0,0
5806,8166,1.4,135.0,0.0994,185.55789473684212,O3,4,0,0
5807,8167,1.6,136.0,0.1031,195.1,O3,4,0,0
5808,8168,1.1,109.0,0.0884,157.18947368421055,O3,4,0,0
5809,8170,0.5,62.0,0.0688,96.07999999999998,O3,2,1,0
5810,8171,0.4,49.0,0.0617,72.88666666666666,O3,2,1,0
5811,8172,0.7,81.0,0.0818,138.79999999999998,O3,3,0,0
5812,8173,0.7,104.0,0.069,101.56756756756756,NO2,3,0,0
5813,8174,2.3,176.0,0.1291,225.3287234042553,O3,5,0,0
5814,8175,2.5,193.0,0.12,215.74468085106383,O3,5,0,0
5815,8176,1.7,168.0,0.1127,208.0563829787234,O3,5,0,0
5816,8177,2.5,123.0,0.1582,255.97659574468085,O3,5,0,0
5817,8178,2.1,111.0,0.07,102.89189189189189,NO2,3,0,0
5818,8179,1.1,120.0,0.0693,104.5945945945946,NO2,3,0,0
5819,8180,1.3,123.0,0.0709,105.16216216216216,NO2,3,0,0
5820,8181,1.1,115.0,0.0671,103.64864864864865,NO2,3,0,0
5821,8182,1.1,120.0,0.0632,104.5945945945946,NO2,3,0,0
5822,8183,1.4,140.0,0.0716,108.37837837837839,NO2,3,0,0
5823,8184,2.3,185.0,0.1059,116.89189189189189,NO2,3,0,0
5824,8185,4.2,212.0,0.1329,229.33085106382978,O3,5,0,0
5825,8186,3.5,200.0,0.1196,215.32340425531916,O3,5,0,0
5826,8187,3.0,191.0,0.1131,208.4776595744681,O3,5,0,0
5827,8188,1.7,169.0,0.0977,181.17368421052632,O3,4,0,0
5828,8189,1.6,139.0,0.0963,177.56315789473683,O3,4,0,0
5829,8190,1.0,102.0,0.0581,101.1891891891892,NO2,3,0,0
5830,8191,0.8,76.0,0.0432,74.43478260869566,NO2,2,0,1
5831,8192,0.6,56.0,0.0352,53.130434782608695,NO2,2,0,1
5832,8195,0.3,28.0,0.0296,27.407407407407412,O3,1,1,1
5833,8196,0.4,56.0,0.0385,53.130434782608695,NO2,2,0,1
5834,8197,0.5,94.0,0.0586,93.6086956521739,NO2,2,0,1
5835,8198,1.5,196.0,0.0987,183.75263157894736,O3,4,0,0
5836,8199,2.1,220.0,0.1035,196.1315789473684,O3,4,0,0
5837,8200,1.6,168.0,0.0782,126.20000000000002,O3,3,0,0
5838,8201,1.0,133.0,0.0511,107.05405405405405,NO2,3,0,0
5839,8202,1.2,134.0,0.0566,107.24324324324324,NO2,3,0,0
5840,8203,1.3,138.0,0.0642,108.0,NO2,3,0,0
5841,8204,1.4,135.0,0.0591,107.43243243243244,NO2,3,0,0
5842,8205,1.0,111.0,0.0461,102.89189189189189,NO2,3,0,0
5843,8206,1.4,124.0,0.0609,105.35135135135135,NO2,3,0,0
5844,8207,1.5,158.0,0.0821,139.85000000000002,O3,3,0,0
5845,8208,2.4,181.0,0.1163,211.84787234042554,O3,5,0,0
5846,8209,2.8,185.0,0.1405,237.33510638297872,O3,5,0,0
5847,8210,3.1,187.0,0.1405,237.33510638297872,O3,5,0,0
5848,8211,3.1,196.0,0.1429,239.8627659574468,O3,5,0,0
5849,8212,2.0,174.0,0.1284,224.59148936170212,O3,5,0,0
5850,8213,2.1,182.0,0.1409,237.7563829787234,O3,5,0,0
5851,8214,1.9,182.0,0.1376,234.2808510638298,O3,5,0,0
5852,8215,2.5,193.0,0.1421,239.02021276595747,O3,5,0,0
5853,8216,2.0,174.0,0.1356,232.17446808510638,O3,5,0,0
5854,8218,1.1,142.0,0.1202,215.95531914893618,O3,5,0,0
5855,8219,0.8,137.0,0.1206,216.37659574468086,O3,5,0,0
5856,8220,0.9,140.0,0.1305,226.80319148936172,O3,5,0,0
5857,8221,1.6,201.0,0.1485,245.76063829787233,O3,5,0,0
5858,8222,3.6,288.0,0.1643,262.40106382978723,O3,5,0,0
5859,8223,3.3,260.0,0.1459,243.02234042553192,O3,5,0,0
5860,8224,2.1,206.0,0.1152,210.68936170212766,O3,5,0,0
5861,8225,1.3,98.0,0.0885,157.44736842105263,O3,4,0,0
5862,8226,1.1,138.0,0.077,122.0,O3,3,0,0
5863,8227,1.5,139.0,0.0852,108.1891891891892,NO2,3,0,0
5864,8228,1.5,137.0,0.083,143.0,O3,3,0,0
5865,8229,1.6,155.0,0.0867,152.80526315789476,O3,4,0,0
5866,8230,1.5,155.0,0.0881,156.4157894736842,O3,4,0,0
5867,8231,1.6,148.0,0.0975,180.65789473684214,O3,4,0,0
5868,8232,2.2,153.0,0.1136,209.00425531914894,O3,5,0,0
5869,8233,3.4,171.0,0.1434,240.38936170212764,O3,5,0,0
5870,8234,5.6,227.0,0.1746,273.2489361702128,O3,5,0,0
5871,8235,5.2,251.0,0.1592,257.02978723404254,O3,5,0,0
5872,8236,2.8,216.0,0.1341,230.59468085106383,O3,5,0,0
5873,8237,2.4,200.0,0.1208,216.5872340425532,O3,5,0,0
5874,8238,2.7,192.0,0.1334,229.85744680851062,O3,5,0,0
5875,8239,2.6,187.0,0.1208,216.5872340425532,O3,5,0,0
5876,8240,2.3,173.0,0.1196,215.32340425531916,O3,5,0,0
5877,8242,0.6,64.0,0.0656,85.62666666666667,O3,2,1,1
5878,8243,0.5,46.0,0.0478,44.25925925925927,O3,1,1,1
5879,8244,0.5,51.0,0.0489,48.113207547169814,NO2,1,1,1
5880,8245,1.0,115.0,0.0893,159.5105263157895,O3,4,0,0
5881,8246,2.6,238.0,0.1322,228.5936170212766,O3,5,0,0
5882,8247,2.7,202.0,0.128,224.17021276595744,O3,5,0,0
5883,8248,1.8,167.0,0.0943,172.40526315789475,O3,4,0,0
5884,8249,1.2,139.0,0.0772,122.70000000000002,O3,3,0,0
5885,8250,1.3,147.0,0.0826,141.60000000000002,O3,3,0,0
5886,8251,1.4,130.0,0.0808,135.29999999999998,O3,3,0,0
5887,8252,1.8,143.0,0.0901,161.57368421052632,O3,4,0,0
5888,8253,1.3,143.0,0.0763,119.55000000000003,O3,3,0,0
5889,8254,1.4,136.0,0.0722,107.62162162162163,NO2,3,0,0
5890,8255,1.4,143.0,0.0735,109.75,O3,3,0,0
5891,8256,2.4,177.0,0.1047,199.2263157894737,O3,4,0,0
5892,8257,2.8,198.0,0.1163,211.84787234042554,O3,5,0,0
5893,8258,3.3,200.0,0.1244,220.3787234042553,O3,5,0,0
5894,8259,2.5,191.0,0.1025,193.55263157894737,O3,4,0,0
5895,8260,2.1,169.0,0.0982,182.46315789473684,O3,4,0,0
5896,8261,1.2,106.0,0.0607,101.94594594594595,NO2,3,0,0
5897,8262,1.2,105.0,0.0616,101.75675675675676,NO2,3,0,0
5898,8263,1.3,130.0,0.0654,106.48648648648648,NO2,3,0,0
5899,8264,1.0,82.0,0.0479,80.82608695652175,NO2,2,1,1
5900,8267,0.4,35.0,0.035,33.0188679245283,NO2,1,0,1
5901,8268,0.5,60.0,0.0438,57.391304347826086,NO2,2,0,1
5902,8269,0.7,90.0,0.0578,89.34782608695653,NO2,2,0,1
5903,8270,2.1,205.0,0.114,209.4255319148936,O3,5,0,0
5904,8271,2.5,199.0,0.1203,216.06063829787234,O3,5,0,0
5905,8272,2.0,153.0,0.1,187.10526315789477,O3,4,0,0
5906,8273,1.4,163.0,0.0806,134.60000000000002,O3,3,0,0
5907,8274,1.3,152.0,0.0724,110.64864864864865,NO2,3,0,0
5908,8275,1.4,146.0,0.069,109.51351351351352,NO2,3,0,0
5909,8276,1.6,146.0,0.0757,117.45000000000002,O3,3,0,0
5910,8277,1.7,134.0,0.0818,138.79999999999998,O3,3,0,0
5911,8278,1.8,164.0,0.0936,170.60000000000002,O3,4,0,0
5912,8279,2.4,141.0,0.1133,208.68829787234043,O3,5,0,0
5913,8280,2.8,204.0,0.1298,226.0659574468085,O3,5,0,0
5914,8281,3.3,210.0,0.1387,235.43936170212766,O3,5,0,0
5915,8282,4.8,250.0,0.1502,247.55106382978724,O3,5,0,0
5916,8283,2.8,202.0,0.1273,223.43297872340426,O3,5,0,0
5917,8284,2.4,190.0,0.1271,223.2223404255319,O3,5,0,0
5918,8285,2.9,236.0,0.1464,243.54893617021276,O3,5,0,0
5919,8286,2.7,250.0,0.1384,235.12340425531914,O3,5,0,0
5920,8287,2.1,219.0,0.1281,224.2755319148936,O3,5,0,0
5921,8288,1.5,156.0,0.1083,203.4223404255319,O3,5,0,0
5922,8290,0.9,98.0,0.0911,164.1526315789474,O3,4,0,0
5923,8291,0.8,89.0,0.0893,159.5105263157895,O3,4,0,0
5924,8292,0.8,104.0,0.0894,159.76842105263157,O3,4,0,0
5925,8293,1.1,148.0,0.1018,191.74736842105264,O3,4,0,0
5926,8294,1.9,194.0,0.1191,214.7968085106383,O3,5,0,0
5927,8295,2.5,231.0,0.1285,224.6968085106383,O3,5,0,0
5928,8296,2.2,200.0,0.1219,217.74574468085106,O3,5,0,0
5929,8297,2.1,217.0,0.137,233.64893617021278,O3,5,0,0
5930,8298,2.3,210.0,0.1317,228.06702127659577,O3,5,0,0
